,base,tag
106,sanitariat,subst:pl:acc:m3
107,",",interp
108,czysty,adj:pl:acc:m3:pos
109,i,conj
110,piękny,adj:pl:acc:m3:pos
111,",",interp
112,dostosować,ppas:pl:acc:m3:perf:aff
113,do,prep:gen
114,potrzeba,subst:pl:gen:f
115,chory,adj:pl:gen:f:pos
116,",",interp
117,wymienić,ppas:pl:nom:f:perf:aff
118,być,fin:pl:ter:imperf
119,też,qub
120,okno,subst:pl:nom:n
121,na,prep:acc
122,plastikowy,adj:pl:acc:n:pos
123,.,interp
124,gdybyż,comp
125,udać,praet:sg:n:perf
126,się,qub
127,jeszcze,qub
128,wymienić,inf:perf
129,stary,adj:pl:acc:n:pos
130,łóżko,subst:pl:acc:n
131,na,prep:acc
132,nowy,adj:sg:acc:n:pos
133,.,interp
134,ostatnio,adv:pos
135,chory,adj:pl:nom:f:pos
136,ucieszyć,praet:pl:f:perf
137,się,qub
138,z,prep:gen:nwok
139,nowy,adj:sg:gen:f:pos
140,lodówka,subst:sg:gen:f
141,dla,prep:gen
142,pacjent,subst:pl:gen:m1
143,.,interp
144,odżywianie,subst:sg:nom:n
145,szpitalny,adj:sg:nom:n:pos
146,być,fin:sg:ter:imperf
147,skromniutki,adj:sg:nom:n:pos
148,",",interp
149,ale,conj
150,obiad,subst:pl:nom:m3
151,smacznie,adv:pos
152,przyrządzić,ppas:pl:nom:m3:perf:aff
153,.,interp
0,musieć,fin:pl:pri:imperf
1,się,qub
2,jeszcze,qub
3,zastanowić,inf:perf
4,",",interp
5,jak,adv:pos
6,pobudzić,inf:perf
7,do,prep:gen
8,ruch,subst:sg:gen:m3
9,periodyczny,adj:sg:gen:m3:pos
10,ładunek,subst:pl:acc:m3
11,elektryczny,adj:pl:acc:m3:pos
12,.,interp
13,móc,fin:pl:pri:imperf
14,to,subst:sg:acc:n
15,zrobić,inf:perf
16,w,prep:loc:nwok
17,obwód,subst:sg:loc:m3
18,elektryczny,adj:sg:loc:m3:pos
19,złożony,adj:sg:loc:m3:pos
20,z,prep:gen:nwok
21,kondensator,subst:sg:gen:m3
22,i,conj
23,wielozwojowej,ign
24,cewka,subst:sg:gen:f
25,(,interp
26,rysunek,brev:pun
27,.,interp
28,3.25,num:pl:nom:m3:rec
29,a,conj
30,),interp
31,.,interp
32,jeżeli,comp
33,na,prep:loc
34,płytka,subst:pl:loc:f
35,kondensator,subst:sg:gen:m3
36,umieścić,fin:pl:pri:perf
37,ładunek,subst:pl:acc:m3
38,elektryczny,adj:pl:acc:m3:pos
39,przeciwny,adj:pl:gen:m3:pos
40,znak,subst:pl:gen:m3
41,i,conj
42,połączyć,fin:pl:pri:perf
43,on,ppron3:pl:acc:m3:ter:akc:npraep
44,z,prep:inst:nwok
45,cewka,subst:sg:inst:f
46,",",interp
47,to,conj
48,w,prep:loc:nwok
49,obwód,subst:sg:loc:m3
50,zaczynać,fin:sg:ter:imperf
51,płynąć,inf:imperf
52,prąd,subst:sg:nom:m3
53,(,interp
54,rysunek,brev:pun
55,.,interp
56,3.25,num:pl:nom:m3:rec
57,bit,brev:npun
58,),interp
59,.,interp
60,ładunek,subst:pl:nom:m3
61,na,prep:loc
62,płytka,subst:pl:loc:f
63,maleć,fin:pl:ter:imperf
64,w,prep:acc:nwok
65,miara,subst:sg:acc:f
66,to,subst:sg:gen:n
67,",",interp
68,jak,adv:pos
69,przepływać,fin:pl:ter:imperf
70,w,prep:loc:nwok
71,obwód,subst:sg:loc:m3
72,",",interp
73,a,conj
74,natężenie,subst:sg:nom:n
75,płynąć,pact:sg:gen:m3:imperf:aff
76,prąd,subst:sg:gen:m3
77,wzrastać,fin:sg:ter:imperf
78,.,interp
79,wzrastać,fin:sg:ter:imperf
80,stopniowo,adv:pos
81,",",interp
82,gdyż,comp
83,ten,adj:sg:nom:m3:pos
84,narastający,adj:sg:nom:m3:pos
85,prąd,subst:sg:nom:m3
86,wytwarzać,fin:sg:ter:imperf
87,w,prep:loc:nwok
88,cewka,subst:sg:loc:f
89,zmienny,adj:sg:nom:m3:pos
90,strumień,subst:sg:nom:m3
91,magnetyczny,adj:sg:nom:m3:pos
92,",",interp
93,który,adj:sg:nom:m3:pos
94,z,prep:gen:nwok
95,kolej,subst:sg:gen:f
96,indukować,fin:sg:ter:imperf
97,prąd,subst:sg:nom:m3
98,zapobiegać,pact:sg:nom:m3:imperf:aff
99,zbyt,qub
100,szybki,adj:sg:dat:n:pos
101,narastać,ger:sg:dat:n:imperf:aff
102,natężenie,subst:sg:gen:n
103,.,interp
0,po,prep:loc
1,uruchomić,ger:sg:loc:n:perf:aff
2,i,conj
3,skonfigurować,ger:sg:loc:n:perf:aff
4,środowisko,subst:sg:gen:n
5,system,subst:sg:gen:m3
6,zarządzać,ger:sg:gen:n:imperf:aff
7,baza,subst:pl:inst:f
8,dana,subst:pl:gen:f
9,móc,fin:pl:pri:imperf
10,utworzyć,inf:perf
11,testowy,adj:sg:acc:f:pos
12,baza,subst:sg:acc:f
13,dana,subst:pl:gen:f
14,.,interp
15,chociaż,comp
16,ćwiczenia,subst:pl:nom:n
17,znajdować,pact:pl:nom:n:imperf:aff
18,się,qub
19,w,prep:loc:nwok
20,kolejny,adj:sg:loc:m3:pos
21,rozdział,subst:sg:loc:m3
22,przedstawiać,fin:pl:ter:imperf
23,proces,subst:sg:acc:m3
24,samodzielny,adj:sg:gen:n:pos
25,zaprojektować,ger:sg:gen:n:perf:aff
26,baza,subst:sg:gen:f
27,dana,subst:pl:gen:f
28,katalog,subst:sg:nom:m3
29,",",interp
30,to,conj
31,już,qub
32,teraz,adv
33,móc,fin:pl:pri:imperf
34,utworzyć,inf:perf
35,swój,adj:sg:acc:f:pos
36,pierwszy,adj:sg:acc:f:pos
37,baza,subst:sg:acc:f
38,dana,subst:pl:gen:f
39,.,interp
40,wykonywać,pcon:imperf
41,kolejny,adj:pl:acc:n:pos
42,ćwiczenie,subst:pl:acc:n
43,czytelnik,subst:sg:nom:m1
44,poznać,fin:sg:ter:perf
45,nie,conj
46,tylko,conj
47,metoda,subst:sg:gen:f
48,tworzyć,ger:sg:gen:n:imperf:aff
49,i,conj
50,usuwać,ger:sg:gen:n:imperf:aff
51,poszczególny,adj:pl:gen:f:pos
52,baza,subst:pl:gen:f
53,dana,subst:pl:gen:f
54,",",interp
55,ale,conj
56,również,conj
57,ograniczać,ger:sg:gen:n:imperf:aff
58,dostęp,subst:sg:gen:m3
59,do,prep:gen
60,obiekt,subst:pl:gen:m3
61,baza,subst:pl:gen:f
62,dać,ppas:pl:gen:f:perf:aff
63,poszczególny,adj:pl:dat:m1:pos
64,użytkownik,subst:pl:dat:m1
65,.,interp
66,tworzyć,ger:sg:nom:n:imperf:aff
67,baza,subst:sg:gen:f
68,danychĆwiczenie,ign
69,2.7.Jednym,ign
70,z,prep:gen:nwok
71,etap,subst:pl:gen:m3
72,instalacja,subst:pl:gen:f
73,i,conj
74,konfiguracja,subst:pl:gen:f
75,SZBD,ign
76,PostgreSQL,ign
77,być,praet:sg:n:imperf
78,utworzyć,ger:sg:nom:n:perf:aff
79,systemowy,adj:sg:gen:f:pos
80,baza,subst:sg:gen:f
81,dana,subst:pl:gen:f
82,template,ign
83,1,adj:sg:gen:m3:pos
84,.,interp
85,w,prep:loc:nwok
86,ten,adj:sg:loc:f:pos
87,baza,subst:sg:loc:f
88,przechowywać,ppas:pl:nom:f:imperf:aff
89,być,fin:pl:ter:imperf
90,informacja,subst:pl:nom:f
91,niezbędny,adj:pl:nom:f:pos
92,do,prep:gen
93,zarządzać,ger:sg:gen:n:imperf:aff
94,baza,subst:pl:inst:f
95,dana,subst:pl:gen:f
96,użytkownik,subst:sg:gen:m1
97,.,interp
98,SZBD,ign
99,PostgreSQL,ign
100,",",interp
101,tak,adv:pos
102,jak,adv:pos
103,zdecydowany,adj:sg:nom:f:pos
104,większość,subst:sg:nom:f
105,inny,adj:pl:gen:m3:pos
106,system,subst:pl:gen:m3
107,zarządzać,ger:sg:gen:n:imperf:aff
108,baza,subst:pl:inst:f
109,dana,subst:pl:gen:f
110,",",interp
111,umożliwiać,fin:sg:ter:imperf
112,uruchomienie,subst:sg:acc:n
113,na,prep:loc
114,pojedynczy,adj:sg:loc:m3:pos
115,serwer,subst:sg:loc:m3
116,dowolny,adj:sg:gen:f:pos
117,liczba,subst:sg:gen:f
118,baza,subst:pl:gen:f
119,dana,subst:pl:gen:f
120,.,interp
0,WicemarszalekAndrzejChronowski,ign
1,:,interp
2,komisja,subst:sg:nom:f
3,wnosić,praet:sg:f:imperf
4,o,prep:acc
5,zastąpić,ger:sg:acc:n:perf:aff
6,w,prep:loc:nwok
7,artykuł,brev:pun
8,.,interp
9,1,adj:sg:loc:m3:pos
10,punkt,brev:npun
11,3,adj:sg:nom:m3:pos
12,litera,subst:sg:dat:f
13,"""",interp
14,a,adj:pl:gen:m3:pos
15,"""",interp
16,wyraz,subst:pl:gen:m3
17,"""",interp
18,oraz,conj
19,upoważnić,ppas:pl:nom:m1:perf:aff
20,pracownik,subst:pl:nom:m1
21,biuro,subst:sg:gen:n
22,rzecznik,subst:sg:gen:m1
23,interes,subst:sg:gen:m3
24,publiczny,adj:sg:gen:m3:pos
25,słowo,subst:pl:inst:n
26,"""",interp
27,oraz,conj
28,",",interp
29,w,prep:loc:nwok
30,zakres,subst:sg:loc:m3
31,określić,ppas:sg:loc:m3:perf:aff
32,przez,prep:acc:nwok
33,rzecznik,subst:sg:acc:m1
34,",",interp
35,upoważnić,ppas:pl:nom:m1:perf:aff
36,pracownik,subst:pl:nom:m1
37,biuro,subst:sg:gen:n
38,"""",interp
39,.,interp
40,poprawka,subst:sg:nom:f
41,zmierzać,fin:sg:ter:imperf
42,do,prep:gen
43,to,subst:sg:gen:n
44,",",interp
45,aby,comp
46,upoważnić,ppas:pl:nom:m1:perf:aff
47,pracownik,subst:pl:nom:m1
48,biuro,subst:sg:gen:n
49,rzecznik,subst:sg:gen:m1
50,interes,subst:sg:gen:m3
51,publiczny,adj:sg:gen:m3:pos
52,móc,praet:pl:m1:imperf
53,korzystać,inf:imperf
54,z,prep:gen:nwok
55,prawo,subst:sg:gen:n
56,wstęp,subst:sg:gen:m3
57,do,prep:gen
58,pomieszczenie,subst:pl:gen:n
59,",",interp
60,w,prep:loc:nwok
61,który,adj:pl:loc:f:pos
62,znajdować,fin:pl:ter:imperf
63,się,qub
64,materiał,subst:pl:nom:m3
65,i,conj
66,dokument,subst:pl:nom:m3
67,określić,ppas:pl:nom:m3:perf:aff
68,w,prep:loc:nwok
69,artykuł,brev:pun
70,.,interp
71,31,adj:sg:loc:m3:pos
72,ustawa,subst:sg:gen:f
73,",",interp
74,jedynie,qub
75,w,prep:loc:nwok
76,zakres,subst:sg:loc:m3
77,określić,ppas:sg:loc:m3:perf:aff
78,przez,prep:acc:nwok
79,rzecznik,subst:sg:acc:m1
80,.,interp
81,WicemarszalekAndrzejChronowski,ign
82,:,interp
83,przystępować,fin:pl:pri:imperf
84,do,prep:gen
85,głosowanie,subst:sg:gen:n
86,nad,prep:inst:nwok
87,przedstawić,ppas:sg:inst:m3:perf:aff
88,przez,prep:acc:nwok
89,komisja,subst:sg:acc:f
90,prawo,subst:pl:gen:n
91,człowiek,subst:sg:gen:m1
92,i,conj
93,praworządność,subst:sg:gen:f
94,projekt,subst:sg:inst:m3
95,uchwała,subst:sg:gen:f
96,w,prep:loc:nwok
97,sprawa,subst:sg:loc:f
98,ustawa,subst:sg:gen:f
99,o,prep:loc
100,zmiana,subst:sg:loc:f
101,ustawa,subst:sg:gen:f
102,o,prep:loc
103,ujawnić,ger:sg:loc:n:perf:aff
104,praca,subst:sg:gen:f
105,lub,conj
106,służba,subst:sg:gen:f
107,w,prep:loc:nwok
108,organ,subst:pl:loc:m3
109,bezpieczeństwo,subst:sg:gen:n
110,państwo,subst:sg:gen:n
111,lub,conj
112,współpraca,subst:sg:gen:f
113,z,prep:inst:nwok
114,on,ppron3:pl:inst:m1:ter:akc:praep
115,w,prep:loc:nwok
116,rok,subst:pl:loc:m3
117,1944,num:pl:nom:m3:congr
118,-,interp
119,1990,num:pl:gen:f:congr
120,osoba,subst:pl:gen:f
121,pełnić,pact:pl:gen:f:imperf:aff
122,funkcja,subst:pl:acc:f
123,publiczny,adj:pl:acc:f:pos
124,.,interp
0,NorthAngel,ign
1,:,interp
2,odejść,ger:sg:nom:n:perf:aff
3,J,brev:pun
4,.,interp
5,P,brev:pun
6,.,interp
7,II,adj:sg:nom:f:pos
8,być,fin:sg:ter:imperf
9,tylko,conj
10,kwestia,subst:sg:inst:f
11,czas,subst:sg:gen:m3
12,",",interp
13,jak,conj
14,pan,subst:sg:gen:m1
15,zdanie,subst:sg:inst:n
16,być,bedzie:sg:ter:imperf
17,wyglądać,praet:sg:f:imperf
18,wtedy,adv
19,sytuacja,subst:sg:nom:f
20,w,prep:loc:nwok
21,Polska,subst:sg:loc:f
22,?,interp
23,papież,subst:sg:nom:m1
24,być,fin:sg:ter:imperf
25,dla,prep:gen
26,Polak,subst:pl:gen:m1
27,duży,adj:sg:inst:m3:pos
28,autorytet,subst:sg:inst:m3
29,-,interp
30,co,subst:sg:nom:n
31,być,bedzie:sg:ter:imperf
32,gdy,adv
33,ten,adj:sg:nom:m3:pos
34,autorytet,subst:sg:nom:m3
35,przestać,fin:sg:ter:perf
36,istnieć,inf:imperf
37,?,interp
38,Jarosław,subst:sg:nom:m1
39,Makowski,subst:sg:nom:m1
40,:,interp
41,wydawać,fin:sg:ter:imperf
42,się,qub
43,",",interp
44,że,comp
45,być,fin:sg:ter:imperf
46,to,pred
47,jeden,adj:sg:nom:m3:pos
48,z,prep:gen:nwok
49,główny,adj:pl:gen:m3:pos
50,problem,subst:pl:gen:m3
51,",",interp
52,przed,prep:inst:nwok
53,jaki,adj:sg:inst:m3:pos
54,stan,subst:sg:loc:m3
55,polski,adj:sg:nom:m3:pos
56,kościół,subst:sg:nom:m3
57,.,interp
58,papież,subst:sg:nom:m1
59,odcisnąć,praet:sg:m1:perf
60,na,prep:loc
61,polski,adj:sg:loc:m3:pos
62,katolicyzm,subst:sg:loc:m3
63,tak,adv:pos
64,duży,adj:sg:acc:n:pos
65,piętno,subst:sg:acc:n
66,",",interp
67,że,comp
68,dziś,adv
69,wiele,num:pl:acc:m1:rec
70,ksiądz,subst:pl:gen:m1
71,i,conj
72,wierny,subst:pl:gen:m1
73,nie,qub
74,wyobrażać,fin:sg:ter:imperf
75,siebie,siebie:dat
76,",",interp
77,by,comp
78,nie,qub
79,być,praet:sg:n:imperf
80,Jan,subst:sg:gen:m1
81,Paweł,subst:sg:gen:m1
82,II,adj:sg:gen:m1:pos
83,",",interp
84,który,adj:sg:nom:m1:pos
85,w,prep:loc:nwok
86,krytyczny,adj:pl:loc:f:pos
87,chwila,subst:pl:loc:f
88,pokazywać,praet:sg:m1:imperf
89,kościół,subst:sg:dat:m3
90,w,prep:loc:nwok
91,Polska,subst:sg:loc:f
92,droga,subst:sg:acc:f
93,",",interp
94,który,adj:sg:acc:f:pos
95,ten,adj:sg:nom:m1:pos
96,mieć,fin:sg:ter:imperf
97,kroczyć,inf:imperf
98,.,interp
99,wydawać,fin:sg:ter:imperf
100,się,qub
101,więc,conj
102,",",interp
103,że,comp
104,nie,qub
105,pozostać,fin:sg:ter:perf
106,nic,subst:sg:gen:n
107,inny,adj:sg:gen:n:pos
108,jak,adv
109,dorosnąć,inf:perf
110,i,conj
111,kościół,subst:sg:nom:m3
112,w,prep:loc:nwok
113,Polska,subst:sg:loc:f
114,już,qub
115,bez,prep:gen:nwok
116,Jan,subst:sg:gen:m1
117,Paweł,subst:sg:gen:m1
118,II,adj:sg:gen:m1:pos
119,być,bedzie:sg:ter:imperf
120,musieć,praet:sg:m1:imperf
121,podejmować,inf:imperf
122,wyzwanie,subst:pl:acc:n
123,",",interp
124,jaki,adj:pl:acc:n:pos
125,z,prep:inst:nwok
126,pewność,subst:sg:inst:f
127,przed,prep:inst:nwok
128,on,ppron3:sg:inst:m1:ter:akc:praep
129,stanąć,fin:pl:ter:perf
130,po,prep:loc
131,śmierć,subst:sg:loc:f
132,papież,subst:sg:gen:m1
133,.,interp
0,MagneRide,ign
1,to,pred
2,system,subst:sg:nom:m3
3,zwiększać,pact:sg:nom:m3:imperf:aff
4,komfort,subst:sg:nom:m3
5,",",interp
6,osiąg,subst:pl:nom:m3
7,i,conj
8,bezpieczeństwo,subst:sg:nom:n
9,pojazd,subst:sg:gen:m3
10,",",interp
11,dzięki,prep:dat
12,duży,adj:sg:dat:m3:com
13,poczucie,subst:sg:dat:n
14,bezpieczeństwo,subst:sg:gen:n
15,powodować,ppas:sg:dat:n:imperf:aff
16,dobry,adj:sg:inst:n:com
17,panowanie,subst:sg:inst:n
18,nad,prep:inst:nwok
19,pojazd,subst:sg:inst:m3
20,",",interp
21,minimalizacja,subst:sg:dat:f
22,ruch,subst:pl:gen:m3
23,pojazd,subst:sg:gen:m3
24,",",interp
25,co,subst:sg:nom:n
26,powodować,fin:sg:ter:imperf
27,łagodny,adj:sg:acc:f:com
28,jazda,subst:sg:acc:f
29,i,conj
30,umożliwiać,fin:sg:ter:imperf
31,wykonywać,ger:sg:acc:n:imperf:aff
32,bardzo,adv:com
33,precyzyjny,adj:pl:gen:m3:pos
34,manewr,subst:pl:gen:m3
35,;,interp
36,zmniejszyć,ger:sg:loc:n:perf:aff
37,pochylać,ger:sg:gen:n:imperf:aff
38,się,qub
39,przód,subst:sg:gen:m3
40,samochód,subst:sg:gen:m3
41,podczas,prep:gen
42,hamować,ger:sg:gen:n:imperf:aff
43,oraz,conj
44,osiadać,ger:sg:gen:n:imperf:aff
45,tył,subst:sg:gen:m3
46,w,prep:loc:nwok
47,trakt,subst:sg:loc:m3
48,przyspieszać,ger:sg:gen:n:imperf:aff
49,;,interp
50,poprawa,subst:sg:loc:f
51,charakterystyka,subst:sg:gen:f
52,przenosić,ger:sg:gen:n:imperf:aff
53,obciążenie,subst:pl:gen:n
54,",",interp
55,co,subst:sg:nom:n
56,dawać,fin:sg:ter:imperf
57,dobry,adj:sg:acc:n:com
58,panowanie,subst:sg:acc:n
59,nad,prep:inst:nwok
60,pojazd,subst:sg:inst:m3
61,podczas,prep:gen
62,wykonywać,ger:sg:gen:n:imperf:aff
63,nagły,adj:pl:gen:m3:pos
64,manewr,subst:pl:gen:m3
65,przy,prep:loc
66,duży,adj:sg:loc:f:pos
67,prędkość,subst:sg:loc:f
68,;,interp
69,oraz,conj
70,cichy,adj:sg:dat:f:com
71,jazda,subst:sg:dat:f
72,spowodować,ppas:sg:gen:f:perf:aff
73,dobry,adj:sg:inst:n:com
74,izolować,ger:sg:inst:n:imperf:aff
75,od,prep:gen:nwok
76,wstrząs,subst:pl:gen:m3
77,spowodować,ppas:pl:gen:f:perf:aff
78,nierówność,subst:pl:inst:f
79,droga,subst:sg:gen:f
80,.,interp
0,każdy,adj:sg:nom:f:pos
1,działalność,subst:sg:nom:f
2,człowiek,subst:sg:gen:m1
3,odbywać,fin:sg:ter:imperf
4,się,qub
5,w,prep:loc:nwok
6,określony,adj:sg:loc:f:pos
7,przestrzeń,subst:sg:loc:f
8,i,conj
9,czas,subst:sg:loc:m3
10,niezależnie,adv:pos
11,od,prep:gen:nwok
12,forma,subst:sg:gen:f
13,organizacja,subst:sg:gen:f
14,i,conj
15,rodzaj,subst:sg:gen:m3
16,ten,adj:sg:gen:f:pos
17,działalność,subst:sg:gen:f
18,.,interp
19,pomiędzy,prep:inst
20,różny,adj:pl:inst:f:pos
21,działalność,subst:pl:inst:f
22,powstawać,fin:pl:ter:imperf
23,wzajemny,adj:pl:nom:n:pos
24,powiązanie,subst:pl:nom:n
25,funkcjonalny,adj:pl:nom:n:pos
26,",",interp
27,organizacyjny,adj:pl:nom:n:pos
28,",",interp
29,informacyjny,adj:pl:nom:n:pos
30,",",interp
31,gospodarczy,adj:pl:nom:n:pos
32,i tym podobne,brev:pun
33,.,interp
34,tworzyć,fin:pl:ter:imperf
35,się,qub
36,także,qub
37,zależność,subst:pl:nom:f
38,wynikać,pact:pl:nom:f:imperf:aff
39,z,prep:gen:nwok
40,bliski,adj:sg:gen:n:pos
41,położenie,subst:sg:gen:n
42,poszczególny,adj:pl:gen:f:pos
43,jednostka,subst:pl:gen:f
44,.,interp
45,oznaczać,fin:sg:ter:imperf
46,to,subst:sg:nom:n
47,w,prep:loc:nwok
48,praktyka,subst:sg:loc:f
49,",",interp
50,iż,comp
51,każdy,adj:sg:nom:m1:pos
52,z,prep:gen:nwok
53,podmiot,subst:pl:gen:m3
54,w,prep:loc:nwok
55,mały,adj:sg:loc:m3:com
56,lub,conj
57,duży,adj:sg:loc:m3:com
58,stopień,subst:sg:loc:m3
59,odczuwać,fin:sg:ter:imperf
60,sąsiedztwo,subst:sg:acc:n
61,swój,adj:sg:gen:m1:pos
62,sąsiad,subst:sg:gen:m1
63,.,interp
64,"""",interp
65,dobrze,adv:pos
66,być,fin:sg:ter:imperf
67,",",interp
68,gdy,adv
69,odczucie,subst:pl:nom:n
70,ten,adj:pl:nom:n:pos
71,być,fin:pl:ter:imperf
72,dodatni,adj:pl:nom:n:pos
73,/,interp
74,.,interp
75,.,interp
76,.,interp
77,/,interp
78,.,interp
79,gdy,adv
80,poszczególny,adj:pl:acc:m3:pos
81,podmiot,subst:pl:acc:m3
82,w,prep:loc:nwok
83,przestrzeń,subst:sg:loc:f
84,być,fin:pl:ter:imperf
85,od,prep:gen:nwok
86,siebie,siebie:gen
87,dość,qub
88,odległy,adj:pl:nom:m3:pos
89,",",interp
90,skutek,subst:pl:nom:m3
91,działanie,subst:sg:gen:n
92,być,fin:pl:ter:imperf
93,wzajemnie,adv:pos
94,mało,adv:com
95,odczuwalny,adj:pl:nom:f:pos
96,.,interp
97,w,prep:acc:nwok
98,miara,subst:sg:acc:f
99,wzrost,subst:sg:gen:m3
100,liczba,subst:sg:gen:f
101,ludność,subst:sg:gen:f
102,i,conj
103,intensywność,subst:sg:gen:f
104,gospodarować,ger:sg:gen:n:imperf:aff
105,",",interp
106,a,conj
107,także,conj
108,w,prep:acc:nwok
109,skutek,subst:sg:acc:m3
110,złożoność,subst:sg:gen:f
111,proces,subst:pl:gen:m3
112,techniczny,adj:pl:gen:m3:pos
113,",",interp
114,wzajemny,adj:pl:acc:n:pos
115,oddziaływanie,subst:pl:acc:n
116,w,prep:loc:nwok
117,przestrzeń,subst:sg:loc:f
118,przybierać,fin:pl:ter:imperf
119,na,prep:loc
120,siła,subst:sg:loc:f
121,i,conj
122,znaczenie,subst:sg:loc:n
123,niezależnie,adv:pos
124,od,prep:gen:nwok
125,przynależność,subst:sg:gen:f
126,organizacyjny,adj:sg:gen:f:pos
127,poszczególny,adj:pl:gen:m3:pos
128,podmiot,subst:pl:gen:m3
129,"""",interp
130,197,num:pl:nom:m3:rec
131,.,interp
0,wiele,num:pl:acc:m3:rec
1,wysiłek,subst:sg:gen:m3
2,wkładać,fin:pl:ter:imperf
3,również,qub
4,w,prep:acc:nwok
5,to,subst:sg:acc:n
6,",",interp
7,aby,comp
8,otrzymać,ppas:sg:nom:n:perf:aff
9,wsparcie,subst:sg:nom:n
10,nigdy,adv
11,nie,qub
12,pachnieć,praet:sg:n:imperf
13,łapówka,subst:sg:inst:f
14,.,interp
15,pieniądz,subst:pl:nom:m3
16,płynąć,fin:pl:ter:imperf
17,wyłącznie,qub
18,z,prep:gen:nwok
19,kieszeń,subst:sg:gen:f
20,obywatel,subst:pl:gen:m1
21,amerykański,adj:pl:gen:m1:pos
22,",",interp
23,przeciętnie,adv:pos
24,80,num:pl:nom:m3:congr
25,tysiąc,brev:pun
26,.,interp
27,dolina,brev:pun
28,.,interp
29,od,prep:gen:nwok
30,każdy,adj:sg:gen:f:pos
31,prywatny,adj:sg:gen:f:pos
32,osoba,subst:sg:gen:f
33,",",interp
34,który,adj:sg:nom:f:pos
35,decydować,fin:sg:ter:imperf
36,się,qub
37,na,prep:acc
38,wspierać,ger:sg:acc:n:imperf:aff
39,wybrać,ppas:pl:gen:m3:perf:aff
40,przez,prep:acc:nwok
41,siebie,siebie:acc
42,partia,subst:sg:gen:f
43,lub,conj
44,polityk,subst:sg:gen:m1
45,.,interp
46,również,qub
47,ten,adj:pl:nom:f:pos
48,dotacja,subst:pl:nom:f
49,mieścić,fin:pl:ter:imperf
50,się,qub
51,w,prep:loc:nwok
52,granica,subst:pl:loc:f
53,dozwolić,ppas:pl:loc:m3:perf:aff
54,prawo,subst:sg:inst:n
55,.,interp
56,Izrael,subst:sg:nom:m3
57,nie,qub
58,dokładać,fin:sg:ter:imperf
59,grosz,subst:sg:gen:m3
60,",",interp
61,ponieważ,comp
62,być,praet:sg:n:imperf
63,by,qub
64,to,subst:sg:nom:n
65,sprzeczny,adj:sg:nom:n:pos
66,z,prep:inst:nwok
67,przepis,subst:pl:inst:m3
68,regulować,pact:pl:inst:m3:imperf:aff
69,działalność,subst:sg:acc:f
70,rozmaity,adj:pl:gen:n:pos
71,lobby,subst:pl:gen:n
72,w,prep:loc:nwok
73,Waszyngton,subst:sg:loc:m3
74,.,interp
75,nikt,subst:sg:nom:m1
76,nie,qub
77,obliczyć,praet:sg:m1:perf
78,dokładnie,adv:pos
79,",",interp
80,jaki,adj:pl:acc:f:pos
81,suma,subst:pl:acc:f
82,zainwestować,praet:sg:m1:perf
83,dotychczas,adv
84,AIPAC,ign
85,",",interp
86,wespół,adv
87,z,prep:inst:nwok
88,inny,adj:pl:inst:f:pos
89,organizacja,subst:pl:inst:f
90,żydowski,adj:pl:inst:f:pos
91,",",interp
92,w,prep:acc:nwok
93,utrzymywać,ger:sg:acc:n:imperf:aff
94,polityka,subst:sg:gen:f
95,amerykański,adj:sg:gen:f:pos
96,na,prep:loc
97,właściwy,adj:sg:loc:m3:pos
98,kurs,subst:sg:loc:m3
99,.,interp
100,nie,qub
101,ulegać,fin:sg:ter:imperf
102,jednak,conj
103,wątpliwość,subst:pl:gen:f
104,",",interp
105,że,comp
106,być,praet:sg:f:imperf
107,to,pred
108,inwestycja,subst:sg:nom:f
109,opłacalny,adj:sg:nom:f:pos
110,.,interp
111,abstrahować,pcon:imperf
112,od,prep:gen:nwok
113,wsparcie,subst:sg:gen:n
114,",",interp
115,jaki,adj:sg:gen:n:pos
116,Ameryka,subst:sg:nom:f
117,udzielać,fin:sg:ter:imperf
118,Izrael,subst:sg:dat:m1
119,na,prep:loc
120,arena,subst:sg:loc:f
121,międzynarodowy,adj:sg:loc:f:pos
122,",",interp
123,a,conj
124,szczególnie,qub
125,na,prep:loc
126,forum,subst:sg:loc:n
127,ONZ,subst:sg:gen:f
128,",",interp
129,bezpośredni,adj:sg:nom:f:pos
130,pomoc,subst:sg:nom:f
131,finansowy,adj:sg:nom:f:pos
132,na,prep:acc
133,cel,subst:pl:acc:m3
134,gospodarczy,adj:pl:acc:m3:pos
135,i,conj
136,wojskowy,adj:pl:acc:m3:pos
137,wynieść,praet:sg:f:perf
138,od,prep:gen:nwok
139,powstanie,subst:sg:gen:n
140,państwo,subst:sg:gen:n
141,żydowski,adj:sg:gen:n:pos
142,ponad,qub
143,165,num:pl:acc:m3:rec
144,miliard,brev:npun
145,dolar,brev:pun
146,.,interp
147,Izrael,subst:sg:nom:m3
148,wciąż,adv
149,jeszcze,qub
150,otrzymywać,fin:sg:ter:imperf
151,z,prep:gen:nwok
152,kasa,subst:sg:gen:f
153,waszyngtoński,adj:sg:gen:f:pos
154,3,num:pl:gen:m3:congr
155,miliard,brev:npun
156,dolar,brev:pun
157,.,interp
158,rocznie,adv:pos
159,",",interp
160,stanowić,pact:pl:acc:n:imperf:aff
161,jeden,adj:sg:acc:f:pos
162,szósta,subst:sg:acc:f
